;sent:;received;sent_data;sent_timestamp;sent_packet;received_data;received_timestamp;received_packet;latency
72;20180516,23:33:24.512,sent packet '73';20180516,23:33:24.526,unicast message '73' received from 2D:C8;20180516;23:33:24.512;sent packet '73';20180516;23:33:24.526;unicast message '73' received from 2D:C8;14000000
73;20180516,23:33:25.508,sent packet '74';20180516,23:33:25.522,unicast message '74' received from 2D:C8;20180516;23:33:25.508;sent packet '74';20180516;23:33:25.522;unicast message '74' received from 2D:C8;14000000
74;20180516,23:33:26.505,sent packet '75';20180516,23:33:26.519,unicast message '75' received from 2D:C8;20180516;23:33:26.505;sent packet '75';20180516;23:33:26.519;unicast message '75' received from 2D:C8;14000000
75;20180516,23:33:27.502,sent packet '76';20180516,23:33:27.515,unicast message '76' received from 2D:C8;20180516;23:33:27.502;sent packet '76';20180516;23:33:27.515;unicast message '76' received from 2D:C8;13000000
76;20180516,23:33:28.498,sent packet '77';20180516,23:33:28.512,unicast message '77' received from 2D:C8;20180516;23:33:28.498;sent packet '77';20180516;23:33:28.512;unicast message '77' received from 2D:C8;14000000
77;20180516,23:33:29.495,sent packet '78';20180516,23:33:29.509,unicast message '78' received from 2D:C8;20180516;23:33:29.495;sent packet '78';20180516;23:33:29.509;unicast message '78' received from 2D:C8;14000000
78;20180516,23:33:30.491,sent packet '79';20180516,23:33:30.505,unicast message '79' received from 2D:C8;20180516;23:33:30.491;sent packet '79';20180516;23:33:30.505;unicast message '79' received from 2D:C8;14000000
79;20180516,23:33:31.488,sent packet '80';20180516,23:33:31.502,unicast message '80' received from 2D:C8;20180516;23:33:31.488;sent packet '80';20180516;23:33:31.502;unicast message '80' received from 2D:C8;14000000
80;20180516,23:33:32.484,sent packet '81';20180516,23:33:32.498,unicast message '81' received from 2D:C8;20180516;23:33:32.484;sent packet '81';20180516;23:33:32.498;unicast message '81' received from 2D:C8;14000000
81;20180516,23:33:33.481,sent packet '82';20180516,23:33:33.494,unicast message '82' received from 2D:C8;20180516;23:33:33.481;sent packet '82';20180516;23:33:33.494;unicast message '82' received from 2D:C8;13000000
82;20180516,23:33:34.478,sent packet '83';20180516,23:33:34.491,unicast message '83' received from 2D:C8;20180516;23:33:34.478;sent packet '83';20180516;23:33:34.491;unicast message '83' received from 2D:C8;13000000
83;20180516,23:33:35.474,sent packet '84';20180516,23:33:35.487,unicast message '84' received from 2D:C8;20180516;23:33:35.474;sent packet '84';20180516;23:33:35.487;unicast message '84' received from 2D:C8;13000000
84;20180516,23:33:36.470,sent packet '85';20180516,23:33:36.484,unicast message '85' received from 2D:C8;20180516;23:33:36.470;sent packet '85';20180516;23:33:36.484;unicast message '85' received from 2D:C8;14000000
85;20180516,23:33:37.467,sent packet '86';20180516,23:33:37.480,unicast message '86' received from 2D:C8;20180516;23:33:37.467;sent packet '86';20180516;23:33:37.480;unicast message '86' received from 2D:C8;13000000
86;20180516,23:33:38.463,sent packet '87';20180516,23:33:38.477,unicast message '87' received from 2D:C8;20180516;23:33:38.463;sent packet '87';20180516;23:33:38.477;unicast message '87' received from 2D:C8;14000000
87;20180516,23:33:39.460,sent packet '88';20180516,23:33:39.474,unicast message '88' received from 2D:C8;20180516;23:33:39.460;sent packet '88';20180516;23:33:39.474;unicast message '88' received from 2D:C8;14000000
88;20180516,23:33:40.456,sent packet '89';20180516,23:33:40.470,unicast message '89' received from 2D:C8;20180516;23:33:40.456;sent packet '89';20180516;23:33:40.470;unicast message '89' received from 2D:C8;14000000
89;20180516,23:33:41.453,sent packet '90';20180516,23:33:41.467,unicast message '90' received from 2D:C8;20180516;23:33:41.453;sent packet '90';20180516;23:33:41.467;unicast message '90' received from 2D:C8;14000000
90;20180516,23:33:42.449,sent packet '91';20180516,23:33:42.463,unicast message '91' received from 2D:C8;20180516;23:33:42.449;sent packet '91';20180516;23:33:42.463;unicast message '91' received from 2D:C8;14000000
91;20180516,23:33:43.446,sent packet '92';20180516,23:33:43.460,unicast message '92' received from 2D:C8;20180516;23:33:43.446;sent packet '92';20180516;23:33:43.460;unicast message '92' received from 2D:C8;14000000
92;20180516,23:33:44.442,sent packet '93';20180516,23:33:44.456,unicast message '93' received from 2D:C8;20180516;23:33:44.442;sent packet '93';20180516;23:33:44.456;unicast message '93' received from 2D:C8;14000000
93;20180516,23:33:45.439,sent packet '94';20180516,23:33:45.452,unicast message '94' received from 2D:C8;20180516;23:33:45.439;sent packet '94';20180516;23:33:45.452;unicast message '94' received from 2D:C8;13000000
94;20180516,23:33:46.435,sent packet '95';20180516,23:33:46.449,unicast message '95' received from 2D:C8;20180516;23:33:46.435;sent packet '95';20180516;23:33:46.449;unicast message '95' received from 2D:C8;14000000
95;20180516,23:33:47.432,sent packet '96';20180516,23:33:47.446,unicast message '96' received from 2D:C8;20180516;23:33:47.432;sent packet '96';20180516;23:33:47.446;unicast message '96' received from 2D:C8;14000000
96;20180516,23:33:48.429,sent packet '97';20180516,23:33:48.443,unicast message '97' received from 2D:C8;20180516;23:33:48.429;sent packet '97';20180516;23:33:48.443;unicast message '97' received from 2D:C8;14000000
97;20180516,23:33:49.425,sent packet '98';20180516,23:33:49.439,unicast message '98' received from 2D:C8;20180516;23:33:49.425;sent packet '98';20180516;23:33:49.439;unicast message '98' received from 2D:C8;14000000
98;20180516,23:33:50.421,sent packet '99';20180516,23:33:50.435,unicast message '99' received from 2D:C8;20180516;23:33:50.421;sent packet '99';20180516;23:33:50.435;unicast message '99' received from 2D:C8;14000000
99;20180516,23:33:51.419,sent packet '100';20180516,23:33:51.432,unicast message '100' received from 2D:C8;20180516;23:33:51.419;sent packet '100';20180516;23:33:51.432;unicast message '100' received from 2D:C8;13000000
100;20180516,23:33:52.415,sent packet '101';20180516,23:33:52.429,unicast message '101' received from 2D:C8;20180516;23:33:52.415;sent packet '101';20180516;23:33:52.429;unicast message '101' received from 2D:C8;14000000
101;20180516,23:33:53.411,sent packet '102';20180516,23:33:53.425,unicast message '102' received from 2D:C8;20180516;23:33:53.411;sent packet '102';20180516;23:33:53.425;unicast message '102' received from 2D:C8;14000000
102;20180516,23:33:54.408,sent packet '103';20180516,23:33:54.421,unicast message '103' received from 2D:C8;20180516;23:33:54.408;sent packet '103';20180516;23:33:54.421;unicast message '103' received from 2D:C8;13000000
103;20180516,23:33:55.404,sent packet '104';20180516,23:33:55.418,unicast message '104' received from 2D:C8;20180516;23:33:55.404;sent packet '104';20180516;23:33:55.418;unicast message '104' received from 2D:C8;14000000
104;20180516,23:33:56.401,sent packet '105';20180516,23:33:56.415,unicast message '105' received from 2D:C8;20180516;23:33:56.401;sent packet '105';20180516;23:33:56.415;unicast message '105' received from 2D:C8;14000000
105;20180516,23:33:57.397,sent packet '106';20180516,23:33:57.411,unicast message '106' received from 2D:C8;20180516;23:33:57.397;sent packet '106';20180516;23:33:57.411;unicast message '106' received from 2D:C8;14000000
106;20180516,23:33:58.394,sent packet '107';20180516,23:33:58.408,unicast message '107' received from 2D:C8;20180516;23:33:58.394;sent packet '107';20180516;23:33:58.408;unicast message '107' received from 2D:C8;14000000
107;20180516,23:33:59.390,sent packet '108';20180516,23:33:59.404,unicast message '108' received from 2D:C8;20180516;23:33:59.390;sent packet '108';20180516;23:33:59.404;unicast message '108' received from 2D:C8;14000000
108;20180516,23:34:00.387,sent packet '109';20180516,23:34:00.401,unicast message '109' received from 2D:C8;20180516;23:34:00.387;sent packet '109';20180516;23:34:00.401;unicast message '109' received from 2D:C8;14000000
109;20180516,23:34:01.384,sent packet '110';20180516,23:34:01.397,unicast message '110' received from 2D:C8;20180516;23:34:01.384;sent packet '110';20180516;23:34:01.397;unicast message '110' received from 2D:C8;13000000
110;20180516,23:34:02.380,sent packet '111';20180516,23:34:02.394,unicast message '111' received from 2D:C8;20180516;23:34:02.380;sent packet '111';20180516;23:34:02.394;unicast message '111' received from 2D:C8;14000000
111;20180516,23:34:03.376,sent packet '112';20180516,23:34:03.390,unicast message '112' received from 2D:C8;20180516;23:34:03.376;sent packet '112';20180516;23:34:03.390;unicast message '112' received from 2D:C8;14000000
112;20180516,23:34:04.373,sent packet '113';20180516,23:34:04.387,unicast message '113' received from 2D:C8;20180516;23:34:04.373;sent packet '113';20180516;23:34:04.387;unicast message '113' received from 2D:C8;14000000
113;20180516,23:34:05.369,sent packet '114';20180516,23:34:05.383,unicast message '114' received from 2D:C8;20180516;23:34:05.369;sent packet '114';20180516;23:34:05.383;unicast message '114' received from 2D:C8;14000000
114;20180516,23:34:06.366,sent packet '115';20180516,23:34:06.380,unicast message '115' received from 2D:C8;20180516;23:34:06.366;sent packet '115';20180516;23:34:06.380;unicast message '115' received from 2D:C8;14000000
115;20180516,23:34:07.362,sent packet '116';20180516,23:34:07.376,unicast message '116' received from 2D:C8;20180516;23:34:07.362;sent packet '116';20180516;23:34:07.376;unicast message '116' received from 2D:C8;14000000
116;20180516,23:34:08.359,sent packet '117';20180516,23:34:08.373,unicast message '117' received from 2D:C8;20180516;23:34:08.359;sent packet '117';20180516;23:34:08.373;unicast message '117' received from 2D:C8;14000000
117;20180516,23:34:09.356,sent packet '118';20180516,23:34:09.370,unicast message '118' received from 2D:C8;20180516;23:34:09.356;sent packet '118';20180516;23:34:09.370;unicast message '118' received from 2D:C8;14000000
118;20180516,23:34:10.352,sent packet '119';20180516,23:34:10.366,unicast message '119' received from 2D:C8;20180516;23:34:10.352;sent packet '119';20180516;23:34:10.366;unicast message '119' received from 2D:C8;14000000
119;20180516,23:34:11.349,sent packet '120';20180516,23:34:11.362,unicast message '120' received from 2D:C8;20180516;23:34:11.349;sent packet '120';20180516;23:34:11.362;unicast message '120' received from 2D:C8;13000000
120;20180516,23:34:12.346,sent packet '121';20180516,23:34:12.359,unicast message '121' received from 2D:C8;20180516;23:34:12.346;sent packet '121';20180516;23:34:12.359;unicast message '121' received from 2D:C8;13000000
121;20180516,23:34:13.341,sent packet '122';20180516,23:34:13.355,unicast message '122' received from 2D:C8;20180516;23:34:13.341;sent packet '122';20180516;23:34:13.355;unicast message '122' received from 2D:C8;14000000
122;20180516,23:34:14.338,sent packet '123';20180516,23:34:14.352,unicast message '123' received from 2D:C8;20180516;23:34:14.338;sent packet '123';20180516;23:34:14.352;unicast message '123' received from 2D:C8;14000000
123;20180516,23:34:15.335,sent packet '124';20180516,23:34:15.349,unicast message '124' received from 2D:C8;20180516;23:34:15.335;sent packet '124';20180516;23:34:15.349;unicast message '124' received from 2D:C8;14000000
124;20180516,23:34:16.331,sent packet '125';20180516,23:34:16.345,unicast message '125' received from 2D:C8;20180516;23:34:16.331;sent packet '125';20180516;23:34:16.345;unicast message '125' received from 2D:C8;14000000
125;20180516,23:34:17.328,sent packet '126';20180516,23:34:17.342,unicast message '126' received from 2D:C8;20180516;23:34:17.328;sent packet '126';20180516;23:34:17.342;unicast message '126' received from 2D:C8;14000000
126;20180516,23:34:18.325,sent packet '127';20180516,23:34:18.338,unicast message '127' received from 2D:C8;20180516;23:34:18.325;sent packet '127';20180516;23:34:18.338;unicast message '127' received from 2D:C8;13000000
127;20180516,23:34:19.321,sent packet '128';20180516,23:34:19.335,unicast message '128' received from 2D:C8;20180516;23:34:19.321;sent packet '128';20180516;23:34:19.335;unicast message '128' received from 2D:C8;14000000
128;20180516,23:34:20.317,sent packet '129';20180516,23:34:20.331,unicast message '129' received from 2D:C8;20180516;23:34:20.317;sent packet '129';20180516;23:34:20.331;unicast message '129' received from 2D:C8;14000000
129;20180516,23:34:21.314,sent packet '130';20180516,23:34:21.328,unicast message '130' received from 2D:C8;20180516;23:34:21.314;sent packet '130';20180516;23:34:21.328;unicast message '130' received from 2D:C8;14000000
130;20180516,23:34:22.310,sent packet '131';20180516,23:34:22.324,unicast message '131' received from 2D:C8;20180516;23:34:22.310;sent packet '131';20180516;23:34:22.324;unicast message '131' received from 2D:C8;14000000
131;20180516,23:34:23.307,sent packet '132';20180516,23:34:23.321,unicast message '132' received from 2D:C8;20180516;23:34:23.307;sent packet '132';20180516;23:34:23.321;unicast message '132' received from 2D:C8;14000000
132;20180516,23:34:24.303,sent packet '133';20180516,23:34:24.317,unicast message '133' received from 2D:C8;20180516;23:34:24.303;sent packet '133';20180516;23:34:24.317;unicast message '133' received from 2D:C8;14000000
133;20180516,23:34:25.299,sent packet '134';20180516,23:34:25.313,unicast message '134' received from 2D:C8;20180516;23:34:25.299;sent packet '134';20180516;23:34:25.313;unicast message '134' received from 2D:C8;14000000
134;20180516,23:34:26.296,sent packet '135';20180516,23:34:26.310,unicast message '135' received from 2D:C8;20180516;23:34:26.296;sent packet '135';20180516;23:34:26.310;unicast message '135' received from 2D:C8;14000000
135;20180516,23:34:27.293,sent packet '136';20180516,23:34:27.307,unicast message '136' received from 2D:C8;20180516;23:34:27.293;sent packet '136';20180516;23:34:27.307;unicast message '136' received from 2D:C8;14000000
136;20180516,23:34:28.290,sent packet '137';20180516,23:34:28.304,unicast message '137' received from 2D:C8;20180516;23:34:28.290;sent packet '137';20180516;23:34:28.304;unicast message '137' received from 2D:C8;14000000
137;20180516,23:34:29.286,sent packet '138';20180516,23:34:29.300,unicast message '138' received from 2D:C8;20180516;23:34:29.286;sent packet '138';20180516;23:34:29.300;unicast message '138' received from 2D:C8;14000000
138;20180516,23:34:30.283,sent packet '139';20180516,23:34:30.296,unicast message '139' received from 2D:C8;20180516;23:34:30.283;sent packet '139';20180516;23:34:30.296;unicast message '139' received from 2D:C8;13000000
139;20180516,23:34:31.279,sent packet '140';20180516,23:34:31.293,unicast message '140' received from 2D:C8;20180516;23:34:31.279;sent packet '140';20180516;23:34:31.293;unicast message '140' received from 2D:C8;14000000
140;20180516,23:34:32.276,sent packet '141';20180516,23:34:32.290,unicast message '141' received from 2D:C8;20180516;23:34:32.276;sent packet '141';20180516;23:34:32.290;unicast message '141' received from 2D:C8;14000000
141;20180516,23:34:33.272,sent packet '142';20180516,23:34:33.286,unicast message '142' received from 2D:C8;20180516;23:34:33.272;sent packet '142';20180516;23:34:33.286;unicast message '142' received from 2D:C8;14000000
142;20180516,23:34:34.268,sent packet '143';20180516,23:34:34.282,unicast message '143' received from 2D:C8;20180516;23:34:34.268;sent packet '143';20180516;23:34:34.282;unicast message '143' received from 2D:C8;14000000
143;20180516,23:34:35.265,sent packet '144';20180516,23:34:35.279,unicast message '144' received from 2D:C8;20180516;23:34:35.265;sent packet '144';20180516;23:34:35.279;unicast message '144' received from 2D:C8;14000000
144;20180516,23:34:36.261,sent packet '145';20180516,23:34:36.275,unicast message '145' received from 2D:C8;20180516;23:34:36.261;sent packet '145';20180516;23:34:36.275;unicast message '145' received from 2D:C8;14000000
145;20180516,23:34:37.258,sent packet '146';20180516,23:34:37.272,unicast message '146' received from 2D:C8;20180516;23:34:37.258;sent packet '146';20180516;23:34:37.272;unicast message '146' received from 2D:C8;14000000
146;20180516,23:34:38.255,sent packet '147';20180516,23:34:38.268,unicast message '147' received from 2D:C8;20180516;23:34:38.255;sent packet '147';20180516;23:34:38.268;unicast message '147' received from 2D:C8;13000000
147;20180516,23:34:39.251,sent packet '148';20180516,23:34:39.265,unicast message '148' received from 2D:C8;20180516;23:34:39.251;sent packet '148';20180516;23:34:39.265;unicast message '148' received from 2D:C8;14000000
148;20180516,23:34:40.248,sent packet '149';20180516,23:34:40.262,unicast message '149' received from 2D:C8;20180516;23:34:40.248;sent packet '149';20180516;23:34:40.262;unicast message '149' received from 2D:C8;14000000
149;20180516,23:34:41.244,sent packet '150';20180516,23:34:41.258,unicast message '150' received from 2D:C8;20180516;23:34:41.244;sent packet '150';20180516;23:34:41.258;unicast message '150' received from 2D:C8;14000000
150;20180516,23:34:42.241,sent packet '151';20180516,23:34:42.254,unicast message '151' received from 2D:C8;20180516;23:34:42.241;sent packet '151';20180516;23:34:42.254;unicast message '151' received from 2D:C8;13000000
151;20180516,23:34:43.237,sent packet '152';20180516,23:34:43.251,unicast message '152' received from 2D:C8;20180516;23:34:43.237;sent packet '152';20180516;23:34:43.251;unicast message '152' received from 2D:C8;14000000
152;20180516,23:34:44.234,sent packet '153';20180516,23:34:44.248,unicast message '153' received from 2D:C8;20180516;23:34:44.234;sent packet '153';20180516;23:34:44.248;unicast message '153' received from 2D:C8;14000000
153;20180516,23:34:45.230,sent packet '154';20180516,23:34:45.244,unicast message '154' received from 2D:C8;20180516;23:34:45.230;sent packet '154';20180516;23:34:45.244;unicast message '154' received from 2D:C8;14000000
154;20180516,23:34:46.227,sent packet '155';20180516,23:34:46.241,unicast message '155' received from 2D:C8;20180516;23:34:46.227;sent packet '155';20180516;23:34:46.241;unicast message '155' received from 2D:C8;14000000
155;20180516,23:34:47.223,sent packet '156';20180516,23:34:47.237,unicast message '156' received from 2D:C8;20180516;23:34:47.223;sent packet '156';20180516;23:34:47.237;unicast message '156' received from 2D:C8;14000000
156;20180516,23:34:48.220,sent packet '157';20180516,23:34:48.234,unicast message '157' received from 2D:C8;20180516;23:34:48.220;sent packet '157';20180516;23:34:48.234;unicast message '157' received from 2D:C8;14000000
157;20180516,23:34:49.216,sent packet '158';20180516,23:34:49.230,unicast message '158' received from 2D:C8;20180516;23:34:49.216;sent packet '158';20180516;23:34:49.230;unicast message '158' received from 2D:C8;14000000
158;20180516,23:34:50.213,sent packet '159';20180516,23:34:50.227,unicast message '159' received from 2D:C8;20180516;23:34:50.213;sent packet '159';20180516;23:34:50.227;unicast message '159' received from 2D:C8;14000000
159;20180516,23:34:51.209,sent packet '160';20180516,23:34:51.223,unicast message '160' received from 2D:C8;20180516;23:34:51.209;sent packet '160';20180516;23:34:51.223;unicast message '160' received from 2D:C8;14000000
160;20180516,23:34:52.206,sent packet '161';20180516,23:34:52.220,unicast message '161' received from 2D:C8;20180516;23:34:52.206;sent packet '161';20180516;23:34:52.220;unicast message '161' received from 2D:C8;14000000
161;20180516,23:34:53.202,sent packet '162';20180516,23:34:53.216,unicast message '162' received from 2D:C8;20180516;23:34:53.202;sent packet '162';20180516;23:34:53.216;unicast message '162' received from 2D:C8;14000000
162;20180516,23:34:54.199,sent packet '163';20180516,23:34:54.213,unicast message '163' received from 2D:C8;20180516;23:34:54.199;sent packet '163';20180516;23:34:54.213;unicast message '163' received from 2D:C8;14000000
163;20180516,23:34:55.196,sent packet '164';20180516,23:34:55.210,unicast message '164' received from 2D:C8;20180516;23:34:55.196;sent packet '164';20180516;23:34:55.210;unicast message '164' received from 2D:C8;14000000
164;20180516,23:34:56.192,sent packet '165';20180516,23:34:56.206,unicast message '165' received from 2D:C8;20180516;23:34:56.192;sent packet '165';20180516;23:34:56.206;unicast message '165' received from 2D:C8;14000000
165;20180516,23:34:57.188,sent packet '166';20180516,23:34:57.202,unicast message '166' received from 2D:C8;20180516;23:34:57.188;sent packet '166';20180516;23:34:57.202;unicast message '166' received from 2D:C8;14000000
166;20180516,23:34:58.185,sent packet '167';20180516,23:34:58.199,unicast message '167' received from 2D:C8;20180516;23:34:58.185;sent packet '167';20180516;23:34:58.199;unicast message '167' received from 2D:C8;14000000
167;20180516,23:34:59.181,sent packet '168';20180516,23:34:59.196,unicast message '168' received from 2D:C8;20180516;23:34:59.181;sent packet '168';20180516;23:34:59.196;unicast message '168' received from 2D:C8;15000000
168;20180516,23:35:00.178,sent packet '169';20180516,23:35:00.192,unicast message '169' received from 2D:C8;20180516;23:35:00.178;sent packet '169';20180516;23:35:00.192;unicast message '169' received from 2D:C8;14000000
169;20180516,23:35:01.175,sent packet '170';20180516,23:35:01.189,unicast message '170' received from 2D:C8;20180516;23:35:01.175;sent packet '170';20180516;23:35:01.189;unicast message '170' received from 2D:C8;14000000
170;20180516,23:35:02.171,sent packet '171';20180516,23:35:02.185,unicast message '171' received from 2D:C8;20180516;23:35:02.171;sent packet '171';20180516;23:35:02.185;unicast message '171' received from 2D:C8;14000000
171;20180516,23:35:03.168,sent packet '172';20180516,23:35:03.182,unicast message '172' received from 2D:C8;20180516;23:35:03.168;sent packet '172';20180516;23:35:03.182;unicast message '172' received from 2D:C8;14000000
172;20180516,23:35:04.164,sent packet '173';20180516,23:35:04.178,unicast message '173' received from 2D:C8;20180516;23:35:04.164;sent packet '173';20180516;23:35:04.178;unicast message '173' received from 2D:C8;14000000
173;20180516,23:35:05.161,sent packet '174';20180516,23:35:05.175,unicast message '174' received from 2D:C8;20180516;23:35:05.161;sent packet '174';20180516;23:35:05.175;unicast message '174' received from 2D:C8;14000000
174;20180516,23:35:06.157,sent packet '175';20180516,23:35:06.171,unicast message '175' received from 2D:C8;20180516;23:35:06.157;sent packet '175';20180516;23:35:06.171;unicast message '175' received from 2D:C8;14000000
175;20180516,23:35:07.154,sent packet '176';20180516,23:35:07.168,unicast message '176' received from 2D:C8;20180516;23:35:07.154;sent packet '176';20180516;23:35:07.168;unicast message '176' received from 2D:C8;14000000
176;20180516,23:35:08.150,sent packet '177';20180516,23:35:08.164,unicast message '177' received from 2D:C8;20180516;23:35:08.150;sent packet '177';20180516;23:35:08.164;unicast message '177' received from 2D:C8;14000000
177;20180516,23:35:09.146,sent packet '178';20180516,23:35:09.160,unicast message '178' received from 2D:C8;20180516;23:35:09.146;sent packet '178';20180516;23:35:09.160;unicast message '178' received from 2D:C8;14000000
178;20180516,23:35:10.143,sent packet '179';20180516,23:35:10.157,unicast message '179' received from 2D:C8;20180516;23:35:10.143;sent packet '179';20180516;23:35:10.157;unicast message '179' received from 2D:C8;14000000
179;20180516,23:35:11.140,sent packet '180';20180516,23:35:11.154,unicast message '180' received from 2D:C8;20180516;23:35:11.140;sent packet '180';20180516;23:35:11.154;unicast message '180' received from 2D:C8;14000000
180;20180516,23:35:12.137,sent packet '181';20180516,23:35:12.150,unicast message '181' received from 2D:C8;20180516;23:35:12.137;sent packet '181';20180516;23:35:12.150;unicast message '181' received from 2D:C8;13000000
181;20180516,23:35:13.133,sent packet '182';20180516,23:35:13.147,unicast message '182' received from 2D:C8;20180516;23:35:13.133;sent packet '182';20180516;23:35:13.147;unicast message '182' received from 2D:C8;14000000
182;20180516,23:35:14.129,sent packet '183';20180516,23:35:14.143,unicast message '183' received from 2D:C8;20180516;23:35:14.129;sent packet '183';20180516;23:35:14.143;unicast message '183' received from 2D:C8;14000000
183;20180516,23:35:15.126,sent packet '184';20180516,23:35:15.140,unicast message '184' received from 2D:C8;20180516;23:35:15.126;sent packet '184';20180516;23:35:15.140;unicast message '184' received from 2D:C8;14000000
184;20180516,23:35:16.122,sent packet '185';20180516,23:35:16.136,unicast message '185' received from 2D:C8;20180516;23:35:16.122;sent packet '185';20180516;23:35:16.136;unicast message '185' received from 2D:C8;14000000
185;20180516,23:35:17.119,sent packet '186';20180516,23:35:17.133,unicast message '186' received from 2D:C8;20180516;23:35:17.119;sent packet '186';20180516;23:35:17.133;unicast message '186' received from 2D:C8;14000000
186;20180516,23:35:18.116,sent packet '187';20180516,23:35:18.129,unicast message '187' received from 2D:C8;20180516;23:35:18.116;sent packet '187';20180516;23:35:18.129;unicast message '187' received from 2D:C8;13000000
187;20180516,23:35:19.112,sent packet '188';20180516,23:35:19.126,unicast message '188' received from 2D:C8;20180516;23:35:19.112;sent packet '188';20180516;23:35:19.126;unicast message '188' received from 2D:C8;14000000
188;20180516,23:35:20.109,sent packet '189';20180516,23:35:20.123,unicast message '189' received from 2D:C8;20180516;23:35:20.109;sent packet '189';20180516;23:35:20.123;unicast message '189' received from 2D:C8;14000000
189;20180516,23:35:21.105,sent packet '190';20180516,23:35:21.119,unicast message '190' received from 2D:C8;20180516;23:35:21.105;sent packet '190';20180516;23:35:21.119;unicast message '190' received from 2D:C8;14000000
190;20180516,23:35:22.102,sent packet '191';20180516,23:35:22.115,unicast message '191' received from 2D:C8;20180516;23:35:22.102;sent packet '191';20180516;23:35:22.115;unicast message '191' received from 2D:C8;13000000
191;20180516,23:35:23.098,sent packet '192';20180516,23:35:23.112,unicast message '192' received from 2D:C8;20180516;23:35:23.098;sent packet '192';20180516;23:35:23.112;unicast message '192' received from 2D:C8;14000000
192;20180516,23:35:24.095,sent packet '193';20180516,23:35:24.109,unicast message '193' received from 2D:C8;20180516;23:35:24.095;sent packet '193';20180516;23:35:24.109;unicast message '193' received from 2D:C8;14000000
193;20180516,23:35:25.092,sent packet '194';20180516,23:35:25.105,unicast message '194' received from 2D:C8;20180516;23:35:25.092;sent packet '194';20180516;23:35:25.105;unicast message '194' received from 2D:C8;13000000
194;20180516,23:35:26.088,sent packet '195';20180516,23:35:26.101,unicast message '195' received from 2D:C8;20180516;23:35:26.088;sent packet '195';20180516;23:35:26.101;unicast message '195' received from 2D:C8;13000000
195;20180516,23:35:27.085,sent packet '196';20180516,23:35:27.099,unicast message '196' received from 2D:C8;20180516;23:35:27.085;sent packet '196';20180516;23:35:27.099;unicast message '196' received from 2D:C8;14000000
196;20180516,23:35:28.080,sent packet '197';20180516,23:35:28.095,unicast message '197' received from 2D:C8;20180516;23:35:28.080;sent packet '197';20180516;23:35:28.095;unicast message '197' received from 2D:C8;15000000
197;20180516,23:35:29.077,sent packet '198';20180516,23:35:29.091,unicast message '198' received from 2D:C8;20180516;23:35:29.077;sent packet '198';20180516;23:35:29.091;unicast message '198' received from 2D:C8;14000000
198;20180516,23:35:30.073,sent packet '199';20180516,23:35:30.087,unicast message '199' received from 2D:C8;20180516;23:35:30.073;sent packet '199';20180516;23:35:30.087;unicast message '199' received from 2D:C8;14000000
199;20180516,23:35:31.070,sent packet '200';20180516,23:35:31.084,unicast message '200' received from 2D:C8;20180516;23:35:31.070;sent packet '200';20180516;23:35:31.084;unicast message '200' received from 2D:C8;14000000
200;20180516,23:35:32.067,sent packet '201';20180516,23:35:32.081,unicast message '201' received from 2D:C8;20180516;23:35:32.067;sent packet '201';20180516;23:35:32.081;unicast message '201' received from 2D:C8;14000000
201;20180516,23:35:33.064,sent packet '202';20180516,23:35:33.078,unicast message '202' received from 2D:C8;20180516;23:35:33.064;sent packet '202';20180516;23:35:33.078;unicast message '202' received from 2D:C8;14000000
202;20180516,23:35:34.060,sent packet '203';20180516,23:35:34.074,unicast message '203' received from 2D:C8;20180516;23:35:34.060;sent packet '203';20180516;23:35:34.074;unicast message '203' received from 2D:C8;14000000
203;20180516,23:35:35.056,sent packet '204';20180516,23:35:35.071,unicast message '204' received from 2D:C8;20180516;23:35:35.056;sent packet '204';20180516;23:35:35.071;unicast message '204' received from 2D:C8;15000000
204;20180516,23:35:36.053,sent packet '205';20180516,23:35:36.067,unicast message '205' received from 2D:C8;20180516;23:35:36.053;sent packet '205';20180516;23:35:36.067;unicast message '205' received from 2D:C8;14000000
205;20180516,23:35:37.050,sent packet '206';20180516,23:35:37.063,unicast message '206' received from 2D:C8;20180516;23:35:37.050;sent packet '206';20180516;23:35:37.063;unicast message '206' received from 2D:C8;13000000
206;20180516,23:35:38.046,sent packet '207';20180516,23:35:38.060,unicast message '207' received from 2D:C8;20180516;23:35:38.046;sent packet '207';20180516;23:35:38.060;unicast message '207' received from 2D:C8;14000000
207;20180516,23:35:39.042,sent packet '208';20180516,23:35:39.056,unicast message '208' received from 2D:C8;20180516;23:35:39.042;sent packet '208';20180516;23:35:39.056;unicast message '208' received from 2D:C8;14000000
208;20180516,23:35:40.039,sent packet '209';20180516,23:35:40.053,unicast message '209' received from 2D:C8;20180516;23:35:40.039;sent packet '209';20180516;23:35:40.053;unicast message '209' received from 2D:C8;14000000
209;20180516,23:35:41.035,sent packet '210';20180516,23:35:41.050,unicast message '210' received from 2D:C8;20180516;23:35:41.035;sent packet '210';20180516;23:35:41.050;unicast message '210' received from 2D:C8;15000000
210;20180516,23:35:42.032,sent packet '211';20180516,23:35:42.046,unicast message '211' received from 2D:C8;20180516;23:35:42.032;sent packet '211';20180516;23:35:42.046;unicast message '211' received from 2D:C8;14000000
