packet, cpu, lpm, IRQ, transmit, listenpacket, cpu, lpm, IRQ, transmit, listen1,1868,349463,10,267,188
2,2659,381440,10,534,32681
3,3456,413411,10,801,65174
4,4253,445382,10,1068,97667
5,5053,477350,10,1335,130160
6,5856,509315,10,1602,162653
7,6659,541280,10,1869,195146
8,7462,573245,10,2136,227639
9,8266,605210,10,2403,260132
10,9068,637175,10,2670,292625
11,9874,669138,10,2937,325119
12,10680,701100,10,3204,357612
13,11489,733059,34,3471,390105
14,12298,765018,160,3738,422598
15,13110,796974,286,4005,455091
16,13923,828930,412,4272,487584
17,14735,860886,538,4539,520077
18,15546,892842,664,4806,552570
19,16358,924798,790,5073,585063
20,17170,956754,916,5340,617556
21,17982,988710,1042,5607,650049
22,18797,1020663,1168,5874,682542
23,19615,1052613,1294,6141,715034
24,20433,1084563,1420,6408,747526
25,21251,1116513,1546,6675,780018
26,22070,1148463,1672,6942,812510
27,22888,1180413,1798,7209,845002
28,23706,1212363,1924,7476,877494
29,24523,1244313,2050,7743,909986
30,25341,1276263,2176,8010,942478
31,26159,1308213,2302,8277,974970
32,26977,1340163,2428,8544,1007462
33,27798,1372110,2554,8811,1039954
34,28619,1404057,2680,9079,1072446
35,29441,1436004,2805,9347,1104938
36,30262,1467951,2932,9615,1137430
37,31083,1499898,3057,9883,1169922
38,31903,1531845,3183,10151,1202414
39,32726,1563790,3310,10419,1234906
40,33549,1595735,3436,10687,1267398
41,34372,1627680,3562,10955,1299890
42,35195,1659625,3688,11223,1332382
43,36019,1691569,3814,11491,1364874
44,36843,1723513,3940,11759,1397366
45,37668,1755457,4066,12027,1429858
46,38492,1787401,4192,12295,1462350
47,39316,1819345,4318,12563,1494842
48,40139,1851289,4444,12831,1527334
49,40962,1883234,4513,13099,1559826
50,41785,1915179,4513,13367,1592318
51,42608,1947124,4513,13635,1624810
52,43431,1979069,4513,13903,1657302
53,44255,2011013,4513,14171,1689794
54,45079,2042957,4513,14439,1722286
55,45904,2074901,4513,14707,1754778
56,46728,2106845,4513,14975,1787271
57,47551,2138789,4513,15243,1819764
58,48374,2170734,4513,15511,1852257
59,49197,2202679,4513,15779,1884750
60,50020,2234624,4513,16047,1917243
61,50843,2266569,4513,16315,1949736
62,51667,2298513,4513,16583,1982229
63,52490,2330458,4513,16851,2014722
64,53314,2362402,4513,17119,2047215
65,54139,2394346,4513,17386,2079708
66,54963,2426290,4513,17653,2112201
67,55787,2458234,4513,17920,2144694
68,56610,2490178,4513,18187,2177187
69,57433,2522123,4513,18454,2209680
70,58256,2554068,4513,18721,2242173
71,59080,2586012,4513,18988,2274666
72,59904,2617956,4513,19255,2307159
73,60729,2649900,4513,19522,2339652
74,61553,2681844,4513,19789,2372145
75,62377,2713788,4513,20056,2404638
76,63200,2745732,4513,20323,2437131
77,64023,2777677,4513,20590,2469624
78,64846,2809622,4513,20857,2502117
79,65669,2841567,4513,21124,2534610
80,66493,2873511,4513,21391,2567103
81,67316,2905456,4513,21658,2599596
82,68140,2937400,4513,21925,2632089
83,68964,2969344,4513,22192,2664582
84,69789,3001288,4513,22459,2697075
85,70613,3033232,4513,22726,2729568
86,71436,3065176,4513,22993,2762061
87,72259,3097121,4513,23260,2794554
88,73082,3129066,4513,23527,2827047
89,73906,3161010,4513,23794,2859540
90,74729,3192955,4514,24061,2892033
91,75552,3224900,4513,24328,2924526
92,76484,3256736,4514,24595,2957019
93,77434,3288555,4514,24862,2989512
94,78383,3320374,4513,25129,3022005
95,79332,3352193,4513,25396,3054498
96,80280,3384012,4513,25663,3086991
97,81228,3415832,4513,25930,3119484
98,82176,3447652,4513,26197,3151977
99,83125,3479471,4513,26464,3184470
100,84074,3511290,4513,26731,3216963
101,85025,3543107,4513,26998,3249456
102,85977,3574924,4514,27265,3281949
103,86928,3606741,4514,27532,3314442
104,87833,3638604,4513,27799,3346935
105,88657,3670547,4514,28066,3379428
106,89482,3702490,4513,28333,3411921
107,90307,3734433,4513,28600,3444414
108,91132,3766376,4513,28867,3476907
109,91957,3798319,4513,29134,3509400
110,92782,3830262,4513,29401,3541893
111,93608,3862205,4513,29668,3574386
112,94433,3894148,4513,29935,3606879
113,95257,3926091,4513,30202,3639372
114,96082,3958034,4513,30469,3671865
115,96907,3989977,4513,30736,3704358
116,97732,4021920,4513,31003,3736851
117,98557,4053863,4513,31270,3769344
118,99382,4085806,4513,31537,3801837
119,100207,4117749,4513,31804,3834330
120,101035,4149689,4513,32071,3866823
121,101864,4181629,4513,32338,3899316
122,102692,4213569,4513,32605,3931809
123,103519,4245509,4513,32872,3964302
124,104348,4277449,4513,33139,3996796
125,105177,4309388,4513,33406,4029289
126,106006,4341327,4553,33673,4061782
127,106835,4373266,4679,33940,4094275
128,107664,4405205,4805,34207,4126768
129,108493,4437144,4931,34474,4159261
130,109323,4469083,5057,34741,4191754
131,110152,4501022,5183,35008,4224247
132,110981,4532961,5309,35275,4256740
133,111809,4564900,5435,35542,4289233
134,112638,4596839,5561,35809,4321726
135,113467,4628778,5687,36076,4354219
136,114296,4660717,5813,36343,4386711
137,115125,4692656,5939,36610,4419203
138,115955,4724595,6065,36877,4451695
139,116784,4756534,6191,37144,4484187
140,117613,4788473,6317,37411,4516679
141,118441,4820412,6443,37678,4549171
142,119270,4852351,6569,37945,4581663
143,120099,4884290,6695,38212,4614155
144,120928,4916229,6821,38479,4646647
145,121757,4948168,6946,38746,4679139
146,122586,4980107,7073,39013,4711631
147,123415,5012046,7198,39281,4744123
148,124245,5043985,7324,39549,4776615
149,125074,5075924,7450,39817,4809107
150,125903,5107863,7576,40085,4841599
151,126731,5139802,7702,40353,4874091
152,127560,5171741,7828,40621,4906583
153,128389,5203680,7955,40889,4939075
154,129218,5235619,8081,41157,4971567
155,130047,5267558,8207,41425,5004059
156,130876,5299497,8333,41693,5036551
157,131705,5331436,8459,41961,5069043
158,132535,5363375,8585,42229,5101535
159,133364,5395314,8712,42497,5134027
160,134193,5427253,8838,42765,5166519
161,135021,5459192,8961,43033,5199011
162,135850,5491131,8962,43301,5231503
163,136679,5523070,8961,43569,5263995
164,137508,5555009,8961,43837,5296487
165,138337,5586948,8961,44105,5328979
166,139166,5618887,8961,44373,5361471
167,139996,5650826,8961,44641,5393963
168,140825,5682765,8961,44909,5426455
169,141654,5714704,8961,45177,5458948
170,142483,5746643,8961,45445,5491441
171,143311,5778582,8961,45713,5523934
172,144140,5810521,8961,45981,5556427
173,144969,5842460,8961,46249,5588920
174,145798,5874399,8961,46517,5621413
175,146627,5906338,8961,46785,5653906
176,147457,5938277,8961,47053,5686399
177,148286,5970216,8961,47320,5718892
178,149115,6002155,8961,47587,5751385
179,149943,6034094,8961,47854,5783878
180,150772,6066033,8961,48121,5816371
181,151601,6097972,8961,48388,5848864
182,152430,6129911,8961,48655,5881357
183,153259,6161850,8961,48922,5913850
184,154088,6193789,8961,49189,5946343
185,154917,6225728,8961,49456,5978836
186,155747,6257667,8961,49723,6011329
187,156576,6289606,8961,49990,6043822
188,157405,6321545,8961,50257,6076315
189,158233,6353484,8961,50524,6108808
190,159062,6385423,8961,50791,6141301
191,159891,6417362,8961,51058,6173794
192,160720,6449301,8961,51325,6206287
193,161549,6481240,8961,51592,6238780
194,162378,6513179,8961,51859,6271273
195,163208,6545118,8961,52126,6303766
196,164037,6577057,8961,52393,6336259
197,164865,6608996,8961,52660,6368752
198,165694,6640935,8961,52927,6401245
199,166523,6672874,8961,53194,6433738
200,167352,6704813,8961,53461,6466231
201,168181,6736752,8961,53728,6498724
202,169010,6768691,8961,53995,6531217
203,169839,6800630,8962,54262,6563710
204,170792,6832446,8962,54529,6596203
205,171746,6864260,8962,54796,6628696
206,172700,6896074,8962,55063,6661189
207,173653,6927888,8962,55330,6693682
208,174607,6959702,8962,55597,6726175
209,175561,6991516,8962,55864,6758668
210,176515,7023330,8962,56131,6791161
211,177469,7055144,8962,56398,6823654
212,178423,7086958,8962,56665,6856147
213,179377,7118772,8962,56932,6888640
214,180332,7150586,8962,57199,6921133
215,181286,7182400,8962,57466,6953626
216,182153,7214300,8962,57733,6986119
217,182981,7246240,8961,58000,7018612
218,183809,7278180,8961,58267,7051105
219,184637,7310120,8960,58534,7083598
220,185465,7342060,8961,58801,7116091
221,186293,7374000,8961,59068,7148584
222,187121,7405940,8961,59335,7181077
223,187950,7437880,8961,59602,7213570
224,188778,7469820,8961,59869,7246063
225,189606,7501760,8961,60136,7278556
226,190433,7533700,8961,60403,7311049
227,191261,7565640,8961,60670,7343542
228,192089,7597580,8961,60937,7376035
229,192917,7629520,8961,61204,7408528
230,193745,7661460,8961,61471,7441021
231,194573,7693400,8961,61738,7473514
232,195402,7725340,8961,62005,7506007
233,196230,7757280,8961,62272,7538500
234,197057,7789220,8961,62539,7570993
235,197886,7821160,8961,62806,7603487
236,198715,7853099,8961,63073,7635980
237,199544,7885038,8961,63340,7668473
238,200373,7916977,9077,63607,7700966
239,201202,7948916,9203,63874,7733459
240,202031,7980855,9329,64141,7765952
241,202861,8012794,9455,64408,7798445
242,203690,8044733,9581,64675,7830938
243,204518,8076672,9707,64942,7863431
244,205347,8108611,9833,65209,7895924
245,206176,8140550,9959,65476,7928417
246,207005,8172489,10085,65743,7960910
247,207837,8204425,10211,66010,7993402
248,208669,8236361,10337,66277,8025894
249,209501,8268297,10463,66544,8058386
250,210334,8300233,10589,66811,8090878
251,211166,8332169,10715,67078,8123370
252,211998,8364105,10841,67345,8155862
253,212829,8396041,10967,67612,8188354
254,213661,8427977,11093,67879,8220846
255,214493,8459913,11219,68146,8253338
256,215325,8491849,11345,68413,8285830
257,216157,8523785,11471,68680,8318322
258,216989,8555721,11596,68948,8350814
259,217821,8587657,11722,69216,8383306
260,218654,8619593,11848,69484,8415798
261,219486,8651529,11974,69752,8448290
262,220318,8683465,12100,70020,8480782
263,221149,8715401,12226,70288,8513274
264,221981,8747337,12354,70556,8545766
265,222813,8779273,12479,70824,8578258
266,223645,8811209,12605,71092,8610750
267,224477,8843145,12731,71360,8643242
