packet, cpu, lpm, IRQ, transmit, listenpacket, cpu, lpm, IRQ, transmit, listen1,1399,349585,0,58,37
2,1688,382064,0,116,32746
3,1987,414532,0,174,65456
4,2288,447000,0,232,98167
5,2589,479467,0,290,130877
6,2892,511932,0,348,163587
7,3195,544397,0,406,196297
8,3498,576862,0,464,229007
9,3801,609327,0,522,261717
10,4104,641792,0,580,294427
11,4410,674254,0,638,327137
12,4717,706716,0,696,359847
13,5023,739178,0,754,392557
14,5329,771640,0,811,425267
15,5634,804102,0,868,457977
16,5940,836564,0,925,490687
17,6246,869026,0,982,523397
18,6552,901488,0,1039,556107
19,6861,933947,0,1096,588817
20,7170,966406,0,1153,621527
21,7479,998865,0,1210,654237
22,7788,1031324,0,1267,686947
23,8100,1063780,0,1324,719657
24,8412,1096236,0,1381,752366
25,8724,1128692,0,1438,785075
26,9039,1161146,0,1495,817784
27,9474,1193479,0,1552,850493
28,9912,1225809,0,1609,883202
29,10349,1258139,0,1666,915912
30,10790,1290466,0,1723,948622
31,11231,1322793,0,1780,981332
32,11672,1355120,0,1837,1014042
33,12116,1387444,81,1894,1046752
34,12563,1419765,209,1951,1079462
35,13012,1452084,336,2008,1112172
36,13461,1484403,463,2065,1144882
37,13910,1516722,590,2122,1177592
38,14359,1549041,717,2179,1210302
39,14808,1581360,844,2236,1243012
40,15258,1613679,971,2294,1275722
41,15707,1645998,1098,2352,1308432
42,16159,1678314,1225,2410,1341142
43,16611,1710630,1352,2468,1373852
44,17062,1742946,1479,2526,1406562
45,17514,1775262,1606,2584,1439272
46,17966,1807578,1733,2642,1471982
47,18418,1839894,1860,2700,1504692
48,18870,1872210,1987,2758,1537402
49,19322,1904526,2114,2816,1570112
50,19774,1936842,2241,2874,1602822
51,20226,1969158,2368,2932,1635532
52,20678,2001474,2495,2990,1668242
53,21130,2033790,2622,3048,1700952
54,21583,2066106,2749,3106,1733662
55,22034,2098422,2876,3164,1766372
56,22487,2130738,3003,3222,1799082
57,22939,2163054,3130,3280,1831792
58,23390,2195370,3257,3338,1864502
59,23842,2227686,3384,3396,1897212
60,24294,2260002,3511,3454,1929922
61,24746,2292318,3637,3512,1962632
62,25198,2324634,3764,3570,1995342
63,25650,2356950,3891,3628,2028052
64,26102,2389266,4018,3686,2060762
65,26554,2421582,4145,3744,2093472
66,27006,2453898,4272,3802,2126182
67,27458,2486214,4399,3860,2158892
68,27910,2518530,4526,3918,2191602
69,28363,2550846,4653,3976,2224312
70,28815,2583162,4780,4034,2257022
71,29267,2615478,4907,4092,2289732
72,29718,2647794,5034,4150,2322442
73,30170,2680110,5161,4208,2355152
74,30622,2712426,5288,4266,2387862
75,31074,2744742,5415,4324,2420572
76,31526,2777058,5542,4382,2453282
77,31978,2809374,5669,4440,2485992
78,32430,2841690,5796,4498,2518702
79,32882,2874006,5923,4556,2551412
80,33334,2906322,6050,4614,2584122
81,33786,2938638,6177,4672,2616832
82,34238,2970954,6304,4730,2649542
83,34691,3003270,6431,4788,2682252
84,35143,3035586,6558,4846,2714962
85,35595,3067902,6685,4904,2747672
86,36047,3100218,6812,4962,2780382
87,36498,3132534,6918,5020,2813092
88,36950,3164850,6918,5078,2845802
89,37402,3197166,6918,5136,2878512
90,37854,3229482,6918,5194,2911222
91,38306,3261798,6918,5252,2943932
92,38758,3294114,6918,5310,2976642
93,39210,3326430,6918,5368,3009352
94,39662,3358746,6918,5426,3042062
95,40114,3391062,6918,5484,3074772
96,40566,3423378,6918,5542,3107482
97,41018,3455694,6918,5600,3140192
98,41470,3488010,6918,5658,3172902
99,41923,3520326,6918,5716,3205612
100,42375,3552642,6918,5774,3238322
101,42829,3584955,6918,5832,3271032
102,43284,3617268,6918,5890,3303742
